"","age","job","marital","housing","contact","month","day_of_week","campaign","pdays","previous","poutcome","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"1811",38,"admin.","married","yes","cellular","aug","fri",1,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"1812",40,"admin.","divorced","yes","cellular","jul","mon",10,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1813",59,"entrepreneur","married","no","telephone","may","thu",1,999,0,"nonexistent",93.994,-36.4,4.86,5191,"no"
"1814",31,"self-employed","single","no","cellular","dec","wed",1,999,0,"nonexistent",92.713,-33,0.715,5023.5,"yes"
"1815",34,"technician","single","yes","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"1816",28,"unemployed","single","no","cellular","aug","tue",1,999,1,"failure",94.027,-38.3,0.899,4991.6,"yes"
"1817",40,"services","married","yes","telephone","may","fri",9,999,0,"nonexistent",93.994,-36.4,4.864,5191,"no"
"1818",42,"technician","married","yes","cellular","apr","thu",1,999,0,"nonexistent",93.075,-47.1,1.406,5099.1,"yes"
"1819",49,"admin.","married","yes","cellular","aug","mon",4,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"1820",48,"admin.","married","yes","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.958,5228.1,"no"
"1821",41,"technician","single","no","telephone","may","wed",8,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"1822",37,"technician","married","yes","cellular","oct","wed",1,999,1,"failure",92.431,-26.9,0.742,5017.5,"yes"
"1823",39,"services","married","yes","telephone","jun","mon",1,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"1824",42,"services","single","yes","cellular","may","wed",8,999,0,"nonexistent",92.893,-46.2,1.281,5099.1,"no"
"1825",32,"services","married","no","cellular","apr","fri",1,999,0,"nonexistent",93.075,-47.1,1.479,5099.1,"no"
"1826",47,"admin.","married","yes","cellular","aug","tue",1,999,0,"nonexistent",93.444,-36.1,4.968,5228.1,"no"
"1827",35,"admin.","married","no","cellular","jul","tue",1,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"1828",60,"admin.","married","yes","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.962,5228.1,"no"
"1829",30,"blue-collar","married","yes","cellular","jul","thu",11,999,0,"nonexistent",93.918,-42.7,4.958,5228.1,"no"
"1830",54,"entrepreneur","married","no","telephone","jun","fri",6,999,0,"nonexistent",94.465,-41.8,4.967,5228.1,"no"
"1831",39,"blue-collar","married","yes","telephone","may","wed",1,999,0,"nonexistent",93.994,-36.4,4.858,5191,"no"
"1832",61,"unknown","single","yes","cellular","may","tue",3,999,0,"nonexistent",92.893,-46.2,1.266,5099.1,"no"
"1833",43,"unemployed","married","yes","cellular","nov","mon",3,999,0,"nonexistent",93.2,-42,4.191,5195.8,"no"
"1834",32,"technician","single","no","telephone","may","wed",1,999,0,"nonexistent",93.994,-36.4,4.858,5191,"yes"
"1835",48,"blue-collar","married","yes","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1836",37,"entrepreneur","divorced","no","cellular","may","thu",3,999,0,"nonexistent",92.893,-46.2,1.27,5099.1,"no"
"1837",34,"blue-collar","married","no","cellular","may","wed",3,999,0,"nonexistent",92.893,-46.2,1.334,5099.1,"no"
"1838",41,"admin.","married","yes","cellular","jul","fri",7,6,3,"success",94.215,-40.3,0.896,4991.6,"no"
"1839",36,"self-employed","married","yes","cellular","aug","mon",1,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"1840",33,"services","married","no","telephone","may","wed",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1841",36,"admin.","married","yes","telephone","jun","tue",11,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"no"
"1842",58,"housemaid","married","no","cellular","jul","tue",1,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"1843",40,"services","married","no","cellular","apr","mon",3,999,1,"failure",93.075,-47.1,1.466,5099.1,"no"
"1844",36,"management","married","yes","cellular","nov","wed",2,999,0,"nonexistent",93.2,-42,4.12,5195.8,"no"
"1845",49,"admin.","divorced","yes","cellular","may","tue",4,999,1,"failure",92.893,-46.2,1.291,5099.1,"no"
"1846",45,"blue-collar","married","yes","cellular","apr","fri",1,999,0,"nonexistent",93.075,-47.1,1.405,5099.1,"no"
"1847",36,"self-employed","single","no","cellular","jun","mon",1,4,4,"success",94.055,-39.8,0.72,4991.6,"yes"
"1848",32,"unemployed","single","yes","cellular","jun","wed",1,999,0,"nonexistent",94.055,-39.8,0.704,4991.6,"yes"
"1849",55,"entrepreneur","divorced","no","cellular","jul","tue",9,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"1850",28,"blue-collar","married","yes","cellular","jul","mon",1,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"1851",76,"retired","married","yes","cellular","jun","tue",1,3,1,"success",94.055,-39.8,0.761,4991.6,"yes"
"1852",46,"management","married","yes","cellular","may","thu",2,999,1,"failure",92.893,-46.2,1.327,5099.1,"no"
"1853",28,"management","single","yes","cellular","sep","tue",1,999,0,"nonexistent",92.379,-29.8,0.819,5017.5,"no"
"1854",30,"technician","married","yes","cellular","may","thu",3,999,0,"nonexistent",92.893,-46.2,1.266,5099.1,"no"
"1855",52,"housemaid","single","no","cellular","jul","thu",3,999,0,"nonexistent",93.918,-42.7,4.958,5228.1,"no"
"1856",42,"technician","divorced","no","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1857",51,"management","divorced","no","telephone","may","tue",10,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1858",29,"technician","unknown","yes","cellular","aug","wed",1,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"1859",47,"housemaid","divorced","yes","telephone","nov","wed",2,999,0,"nonexistent",93.2,-42,4.12,5195.8,"no"
"1860",56,"technician","divorced","no","cellular","nov","fri",2,3,1,"success",92.649,-30.1,0.716,5017.5,"yes"
"1861",33,"blue-collar","single","no","cellular","may","tue",1,999,0,"nonexistent",92.893,-46.2,1.291,5099.1,"no"
"1862",38,"blue-collar","single","no","cellular","jul","thu",3,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1863",32,"admin.","single","yes","cellular","jul","thu",2,15,1,"success",94.215,-40.3,0.846,4991.6,"no"
"1864",31,"student","single","no","cellular","may","thu",2,999,1,"failure",93.876,-40,0.677,5008.7,"yes"
"1865",35,"self-employed","married","no","telephone","may","thu",6,999,0,"nonexistent",93.994,-36.4,4.86,5191,"no"
"1866",41,"blue-collar","married","no","cellular","may","tue",3,999,1,"failure",92.893,-46.2,1.291,5099.1,"no"
"1867",41,"admin.","married","yes","cellular","nov","tue",1,3,1,"success",92.649,-30.1,0.715,5017.5,"yes"
"1868",30,"services","married","no","telephone","may","wed",2,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"1869",36,"admin.","single","yes","cellular","apr","fri",5,999,0,"nonexistent",93.075,-47.1,1.405,5099.1,"no"
"1870",38,"self-employed","married","yes","telephone","jul","tue",5,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"1871",28,"student","single","yes","cellular","aug","wed",1,999,1,"failure",94.027,-38.3,0.9,4991.6,"no"
"1872",35,"admin.","married","yes","cellular","apr","thu",1,10,1,"success",93.749,-34.6,0.644,5008.7,"yes"
"1873",42,"technician","single","yes","cellular","aug","tue",1,999,1,"failure",92.201,-31.4,0.884,5076.2,"no"
"1874",40,"unemployed","single","no","cellular","jun","tue",1,999,0,"nonexistent",92.963,-40.8,1.252,5076.2,"yes"
"1875",31,"entrepreneur","single","yes","telephone","jun","fri",3,999,0,"nonexistent",94.465,-41.8,4.959,5228.1,"no"
"1876",39,"technician","single","no","cellular","aug","wed",1,999,0,"nonexistent",93.444,-36.1,4.967,5228.1,"no"
"1877",37,"housemaid","married","no","cellular","jul","tue",4,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"1878",52,"housemaid","married","yes","cellular","aug","tue",1,999,0,"nonexistent",93.444,-36.1,4.966,5228.1,"no"
"1879",33,"admin.","married","yes","cellular","nov","thu",1,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"1880",37,"unemployed","married","no","telephone","jul","fri",3,999,0,"nonexistent",93.918,-42.7,4.959,5228.1,"no"
"1881",34,"services","single","no","telephone","jul","tue",16,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"1882",32,"admin.","single","no","telephone","may","fri",8,999,0,"nonexistent",93.994,-36.4,4.864,5191,"no"
"1883",56,"blue-collar","married","no","telephone","jun","wed",6,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"no"
"1884",47,"services","married","yes","cellular","aug","mon",2,999,0,"nonexistent",93.444,-36.1,4.97,5228.1,"no"
"1885",41,"technician","single","no","cellular","jul","thu",2,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1886",34,"admin.","single","yes","cellular","aug","mon",1,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"1887",35,"admin.","married","no","cellular","aug","fri",1,999,0,"nonexistent",93.444,-36.1,4.966,5228.1,"no"
"1888",19,"student","single","yes","cellular","may","tue",4,999,0,"nonexistent",92.893,-46.2,1.344,5099.1,"no"
"1889",28,"unemployed","single","yes","telephone","jul","wed",1,999,0,"nonexistent",93.918,-42.7,4.956,5228.1,"no"
"1890",41,"blue-collar","divorced","yes","telephone","may","wed",1,999,0,"nonexistent",93.994,-36.4,4.858,5191,"no"
"1891",27,"services","single","no","cellular","may","fri",5,999,0,"nonexistent",92.893,-46.2,1.25,5099.1,"no"
"1892",36,"blue-collar","married","yes","cellular","apr","mon",3,999,0,"nonexistent",93.075,-47.1,1.405,5099.1,"no"
"1893",35,"blue-collar","married","yes","cellular","nov","tue",2,999,0,"nonexistent",93.2,-42,4.153,5195.8,"no"
"1894",32,"services","single","no","cellular","jul","wed",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"1895",43,"management","married","no","telephone","may","wed",3,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"1896",42,"admin.","married","no","cellular","jul","wed",2,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"1897",30,"self-employed","single","no","telephone","oct","mon",1,999,0,"nonexistent",94.601,-49.5,0.953,4963.6,"no"
"1898",34,"admin.","single","no","cellular","jun","mon",1,999,0,"nonexistent",92.963,-40.8,1.266,5076.2,"no"
"1899",26,"technician","married","yes","telephone","may","tue",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1900",30,"technician","single","no","cellular","jul","tue",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1901",61,"retired","married","no","cellular","apr","thu",2,999,0,"nonexistent",93.749,-34.6,0.659,5008.7,"no"
"1902",48,"admin.","married","yes","cellular","jul","mon",2,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"1903",38,"blue-collar","married","yes","telephone","jun","wed",3,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"no"
"1904",50,"blue-collar","married","no","cellular","jul","thu",2,999,0,"nonexistent",93.918,-42.7,4.958,5228.1,"no"
"1905",32,"technician","married","yes","cellular","aug","tue",2,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"1906",36,"technician","married","no","cellular","aug","mon",3,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"1907",28,"admin.","married","yes","telephone","jun","mon",10,999,0,"nonexistent",94.465,-41.8,4.865,5228.1,"no"
"1908",35,"management","married","no","telephone","aug","mon",5,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"1909",37,"technician","single","no","telephone","jun","mon",3,999,0,"nonexistent",94.465,-41.8,4.96,5228.1,"no"
"1910",48,"blue-collar","married","yes","telephone","jun","tue",1,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"1911",35,"unemployed","married","yes","cellular","nov","mon",1,999,0,"nonexistent",93.2,-42,4.191,5195.8,"no"
"1912",47,"technician","single","yes","cellular","jul","mon",2,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1913",29,"admin.","single","no","cellular","jul","wed",2,999,0,"nonexistent",93.918,-42.7,4.957,5228.1,"yes"
"1914",53,"self-employed","married","yes","telephone","jun","tue",4,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"no"
"1915",27,"services","married","no","telephone","may","fri",4,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1916",28,"services","married","yes","cellular","jul","thu",6,999,0,"nonexistent",93.918,-42.7,4.968,5228.1,"no"
"1917",52,"management","divorced","yes","cellular","nov","mon",1,999,1,"failure",93.2,-42,4.191,5195.8,"no"
"1918",39,"admin.","married","no","cellular","jul","wed",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"yes"
"1919",56,"retired","single","yes","cellular","jul","fri",4,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1920",39,"technician","married","no","cellular","aug","mon",1,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"1921",33,"admin.","married","yes","cellular","aug","fri",10,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"1922",53,"technician","married","yes","telephone","sep","fri",1,999,0,"nonexistent",92.379,-29.8,0.803,5017.5,"no"
"1923",32,"blue-collar","married","no","telephone","may","fri",2,999,0,"nonexistent",93.994,-36.4,4.864,5191,"no"
"1924",29,"unemployed","single","yes","cellular","aug","tue",2,999,0,"nonexistent",92.201,-31.4,0.859,5076.2,"no"
"1925",36,"admin.","married","yes","telephone","jul","tue",7,999,0,"nonexistent",92.469,-33.6,0.937,5076.2,"no"
"1926",24,"technician","single","no","cellular","may","fri",2,999,0,"nonexistent",92.893,-46.2,1.25,5099.1,"no"
"1927",49,"blue-collar","married","no","telephone","may","tue",4,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"1928",28,"admin.","single","yes","cellular","may","tue",1,999,0,"nonexistent",92.893,-46.2,1.266,5099.1,"no"
"1929",51,"blue-collar","married","no","cellular","jul","mon",2,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"1930",33,"unemployed","married","yes","cellular","may","mon",1,999,0,"nonexistent",92.893,-46.2,1.264,5099.1,"no"
"1931",34,"technician","single","yes","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"1932",35,"technician","married","no","cellular","apr","wed",2,999,0,"nonexistent",93.075,-47.1,1.415,5099.1,"no"
"1933",39,"unemployed","single","yes","cellular","dec","mon",1,6,2,"success",92.713,-33,0.706,5023.5,"yes"
"1934",34,"management","married","no","telephone","jun","mon",3,999,0,"nonexistent",94.465,-41.8,4.96,5228.1,"no"
"1935",29,"admin.","single","yes","cellular","aug","tue",1,999,0,"nonexistent",93.444,-36.1,4.968,5228.1,"no"
"1936",49,"blue-collar","married","no","cellular","may","mon",1,999,0,"nonexistent",92.893,-46.2,1.299,5099.1,"no"
"1937",32,"admin.","single","yes","cellular","may","mon",7,999,0,"nonexistent",92.893,-46.2,1.244,5099.1,"no"
"1938",53,"self-employed","married","yes","cellular","may","tue",4,999,0,"nonexistent",92.893,-46.2,1.291,5099.1,"no"
"1939",51,"blue-collar","single","no","telephone","may","fri",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1940",37,"technician","single","no","telephone","may","fri",3,999,0,"nonexistent",93.994,-36.4,4.864,5191,"no"
"1941",29,"admin.","single","yes","cellular","aug","fri",7,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"1942",51,"management","married","no","cellular","jul","mon",2,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"1943",30,"admin.","single","yes","cellular","jun","wed",2,999,0,"nonexistent",92.963,-40.8,1.26,5076.2,"yes"
"1944",41,"management","married","yes","telephone","jun","fri",2,999,0,"nonexistent",94.465,-41.8,4.967,5228.1,"no"
"1945",39,"blue-collar","married","yes","cellular","may","thu",1,999,0,"nonexistent",92.893,-46.2,1.327,5099.1,"yes"
"1946",27,"blue-collar","married","yes","cellular","jul","tue",1,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"1947",26,"admin.","married","yes","cellular","nov","fri",1,7,1,"success",92.649,-30.1,0.714,5017.5,"yes"
"1948",31,"blue-collar","single","yes","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"1949",49,"retired","divorced","yes","telephone","aug","tue",8,999,0,"nonexistent",93.444,-36.1,4.966,5228.1,"no"
"1950",47,"technician","married","yes","telephone","may","thu",1,999,0,"nonexistent",93.994,-36.4,4.86,5191,"no"
"1951",39,"admin.","married","yes","telephone","may","tue",4,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1952",56,"technician","married","no","cellular","nov","thu",2,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"1953",42,"admin.","married","yes","cellular","nov","mon",1,999,0,"nonexistent",93.2,-42,4.191,5195.8,"no"
"1954",44,"admin.","married","yes","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1955",52,"services","married","yes","telephone","nov","tue",1,999,0,"nonexistent",93.2,-42,4.153,5195.8,"no"
"1956",25,"services","single","no","cellular","aug","fri",1,999,0,"nonexistent",92.201,-31.4,0.869,5076.2,"no"
"1957",36,"admin.","single","no","cellular","nov","wed",1,999,0,"nonexistent",93.2,-42,4.12,5195.8,"no"
"1958",41,"blue-collar","single","no","telephone","may","thu",1,999,0,"nonexistent",93.994,-36.4,4.86,5191,"no"
"1959",37,"technician","single","yes","telephone","apr","thu",2,999,2,"failure",93.075,-47.1,1.41,5099.1,"no"
"1960",38,"management","married","no","telephone","may","fri",2,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"1961",34,"blue-collar","married","no","cellular","nov","thu",1,999,1,"failure",93.2,-42,4.076,5195.8,"no"
"1962",31,"management","single","no","cellular","may","wed",1,999,0,"nonexistent",92.893,-46.2,1.334,5099.1,"no"
"1963",39,"technician","married","yes","cellular","aug","wed",2,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"1964",36,"housemaid","divorced","yes","cellular","nov","tue",2,999,1,"failure",93.2,-42,4.153,5195.8,"no"
"1965",38,"blue-collar","married","unknown","cellular","jul","tue",4,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1966",39,"technician","divorced","yes","cellular","aug","tue",2,999,0,"nonexistent",93.444,-36.1,4.966,5228.1,"no"
"1967",32,"admin.","married","yes","cellular","may","mon",1,999,0,"nonexistent",92.893,-46.2,1.299,5099.1,"yes"
"1968",51,"services","married","no","telephone","jun","tue",2,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"1969",52,"admin.","married","yes","cellular","may","fri",2,999,1,"failure",92.893,-46.2,1.313,5099.1,"no"
"1970",55,"technician","married","no","cellular","nov","fri",1,999,1,"failure",93.2,-42,4.021,5195.8,"no"
"1971",35,"admin.","single","no","cellular","aug","mon",2,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"1972",41,"admin.","married","yes","telephone","jun","tue",1,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"1973",29,"blue-collar","married","no","telephone","jun","thu",13,999,0,"nonexistent",94.465,-41.8,4.866,5228.1,"no"
"1974",38,"blue-collar","married","yes","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1975",51,"technician","married","no","cellular","nov","mon",2,999,0,"nonexistent",93.2,-42,4.191,5195.8,"no"
"1976",35,"entrepreneur","single","yes","cellular","nov","mon",2,999,0,"nonexistent",93.2,-42,4.191,5195.8,"no"
"1977",34,"admin.","single","yes","cellular","may","wed",2,999,1,"failure",92.893,-46.2,1.281,5099.1,"no"
"1978",47,"housemaid","married","yes","cellular","nov","wed",1,999,0,"nonexistent",93.2,-42,4.12,5195.8,"no"
"1979",32,"technician","married","yes","telephone","may","fri",2,999,0,"nonexistent",93.994,-36.4,4.864,5191,"no"
"1980",39,"admin.","married","no","cellular","jul","wed",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1981",56,"self-employed","married","no","telephone","jun","fri",3,999,0,"nonexistent",94.465,-41.8,4.959,5228.1,"no"
"1982",31,"blue-collar","married","yes","cellular","jul","wed",2,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"yes"
"1983",46,"technician","divorced","yes","cellular","nov","fri",5,999,1,"failure",93.2,-42,4.021,5195.8,"yes"
"1984",44,"unknown","married","no","cellular","jul","tue",3,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"1985",36,"blue-collar","married","no","cellular","may","tue",1,999,1,"failure",92.893,-46.2,1.344,5099.1,"no"
"1986",31,"technician","divorced","yes","cellular","jul","wed",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"yes"
"1987",37,"blue-collar","married","yes","cellular","may","fri",3,999,0,"nonexistent",92.893,-46.2,1.313,5099.1,"no"
"1988",32,"management","single","yes","cellular","mar","mon",2,999,0,"nonexistent",92.843,-50,1.703,5099.1,"no"
"1989",48,"admin.","divorced","no","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"1990",51,"entrepreneur","married","no","cellular","may","mon",1,999,1,"failure",92.893,-46.2,1.299,5099.1,"no"
"1991",30,"unemployed","married","yes","cellular","nov","thu",4,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"1992",37,"technician","married","yes","cellular","jul","tue",1,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"1993",38,"blue-collar","single","yes","telephone","jun","thu",1,999,0,"nonexistent",94.055,-39.8,0.729,4991.6,"no"
"1994",36,"technician","married","yes","cellular","may","mon",2,999,0,"nonexistent",92.893,-46.2,1.299,5099.1,"no"
"1995",55,"blue-collar","divorced","no","cellular","may","fri",1,999,0,"nonexistent",92.893,-46.2,1.313,5099.1,"no"
"1996",51,"services","married","no","cellular","may","thu",2,999,0,"nonexistent",92.893,-46.2,1.327,5099.1,"no"
"1997",42,"admin.","married","no","cellular","jul","wed",6,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1998",29,"admin.","married","no","cellular","nov","mon",1,999,1,"failure",93.2,-42,4.191,5195.8,"no"
"1999",59,"self-employed","married","yes","cellular","may","tue",1,999,1,"failure",92.893,-46.2,1.266,5099.1,"no"
"2000",31,"services","single","no","cellular","jul","thu",17,999,0,"nonexistent",93.918,-42.7,4.968,5228.1,"no"
"2001",31,"admin.","married","no","cellular","dec","mon",2,999,1,"failure",92.713,-33,0.709,5023.5,"yes"
"2002",34,"admin.","married","yes","telephone","may","fri",1,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"2003",37,"admin.","married","yes","cellular","jul","mon",3,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"2004",25,"blue-collar","single","no","telephone","jun","wed",19,999,0,"nonexistent",94.465,-41.8,4.959,5228.1,"no"
"2005",34,"self-employed","married","unknown","cellular","jul","fri",3,999,2,"failure",94.215,-40.3,0.896,4991.6,"no"
"2006",37,"technician","married","yes","telephone","jun","tue",3,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"no"
"2007",26,"blue-collar","married","no","cellular","may","tue",1,999,0,"nonexistent",92.893,-46.2,1.291,5099.1,"no"
"2008",24,"blue-collar","single","yes","telephone","may","tue",4,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"2009",37,"services","divorced","yes","cellular","jul","wed",1,999,0,"nonexistent",93.918,-42.7,4.957,5228.1,"no"
"2010",28,"admin.","single","no","telephone","jun","thu",1,999,0,"nonexistent",94.465,-41.8,4.955,5228.1,"no"
"2011",31,"blue-collar","married","no","cellular","jul","wed",1,999,0,"nonexistent",93.918,-42.7,4.957,5228.1,"no"
"2012",32,"technician","single","no","cellular","nov","tue",2,999,0,"nonexistent",93.2,-42,4.153,5195.8,"no"
"2013",52,"retired","married","no","telephone","jun","wed",1,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"yes"
"2014",41,"technician","married","no","telephone","may","tue",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"2015",36,"blue-collar","single","no","cellular","nov","tue",1,999,0,"nonexistent",94.767,-50.8,1.046,4963.6,"yes"
"2016",32,"blue-collar","married","no","telephone","jun","mon",1,999,0,"nonexistent",94.465,-41.8,4.96,5228.1,"no"
"2017",24,"services","single","yes","cellular","jul","wed",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"2018",48,"services","divorced","no","cellular","nov","wed",1,999,0,"nonexistent",93.2,-42,4.12,5195.8,"no"
"2019",57,"admin.","divorced","no","cellular","sep","tue",1,3,5,"success",94.199,-37.5,0.877,4963.6,"yes"
"2020",36,"technician","single","no","cellular","aug","wed",1,999,0,"nonexistent",93.444,-36.1,4.967,5228.1,"no"
"2021",46,"services","married","yes","cellular","may","fri",1,999,1,"failure",92.893,-46.2,1.25,5099.1,"no"
"2022",55,"admin.","divorced","yes","telephone","may","thu",4,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"2023",34,"admin.","divorced","no","cellular","may","wed",1,999,1,"failure",92.893,-46.2,1.334,5099.1,"no"
"2024",37,"housemaid","married","no","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.968,5228.1,"no"
"2025",33,"management","single","yes","cellular","jul","mon",3,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"2026",29,"technician","single","yes","telephone","aug","thu",3,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"2027",30,"admin.","divorced","no","cellular","nov","wed",2,999,0,"nonexistent",93.2,-42,4.12,5195.8,"no"
"2028",33,"technician","married","no","telephone","jun","tue",1,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"no"
"2029",31,"blue-collar","married","no","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"2030",47,"admin.","married","no","cellular","nov","tue",3,999,0,"nonexistent",93.2,-42,4.153,5195.8,"no"
"2031",24,"student","single","no","cellular","may","mon",1,999,0,"nonexistent",92.893,-46.2,1.244,5099.1,"no"
"2032",30,"management","married","yes","cellular","jul","wed",4,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"2033",48,"blue-collar","married","yes","telephone","jun","thu",2,999,0,"nonexistent",94.465,-41.8,4.958,5228.1,"no"
"2034",29,"self-employed","married","no","telephone","may","thu",1,999,0,"nonexistent",93.994,-36.4,4.86,5191,"no"
"2035",47,"technician","married","no","telephone","jun","fri",1,999,0,"nonexistent",94.465,-41.8,4.967,5228.1,"no"
"2036",32,"technician","married","no","cellular","may","wed",3,999,1,"failure",92.893,-46.2,1.281,5099.1,"no"
"2037",32,"services","single","no","cellular","jul","thu",2,999,0,"nonexistent",94.215,-40.3,0.846,4991.6,"yes"
"2038",48,"entrepreneur","married","no","cellular","may","wed",1,999,0,"nonexistent",92.893,-46.2,1.334,5099.1,"no"
"2039",34,"technician","married","no","cellular","jul","thu",2,999,0,"nonexistent",93.918,-42.7,4.968,5228.1,"no"
"2040",42,"admin.","single","no","cellular","aug","wed",1,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"2041",33,"technician","single","yes","cellular","aug","mon",4,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"2042",28,"unemployed","single","yes","cellular","oct","fri",2,4,1,"success",92.431,-26.9,0.752,5017.5,"no"
"2043",58,"retired","married","no","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"yes"
"2044",43,"management","married","yes","cellular","nov","mon",3,999,0,"nonexistent",93.2,-42,4.191,5195.8,"no"
