"","age","job","marital","housing","contact","month","day_of_week","campaign","pdays","previous","poutcome","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"1891",27,8,3,1,1,7,1,5,999,0,2,92.893,-46.2,1.25,5099.1,0
"1892",36,2,2,3,1,1,2,3,999,0,2,93.075,-47.1,1.405,5099.1,0
"1893",35,2,2,3,1,8,4,2,999,0,2,93.2,-42,4.153,5195.8,0
"1894",32,8,3,1,1,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,0
"1895",43,5,2,1,2,7,5,3,999,0,2,93.994,-36.4,4.856,5191,0
"1896",42,1,2,1,1,4,5,2,999,0,2,93.918,-42.7,4.963,5228.1,0
"1897",30,7,3,1,2,9,2,1,999,0,2,94.601,-49.5,0.953,4963.6,0
"1898",34,1,3,1,1,5,2,1,999,0,2,92.963,-40.8,1.266,5076.2,0
"1899",26,10,2,3,2,7,4,2,999,0,2,93.994,-36.4,4.857,5191,0
"1900",30,10,3,1,1,4,4,1,999,0,2,93.918,-42.7,4.962,5228.1,0
"1901",61,6,2,1,1,1,3,2,999,0,2,93.749,-34.6,0.659,5008.7,0
"1902",48,1,2,3,1,4,2,2,999,0,2,93.918,-42.7,4.96,5228.1,0
"1903",38,2,2,3,2,5,5,3,999,0,2,94.465,-41.8,4.864,5228.1,0
"1904",50,2,2,1,1,4,3,2,999,0,2,93.918,-42.7,4.958,5228.1,0
"1905",32,10,2,3,1,2,4,2,999,0,2,93.444,-36.1,4.965,5228.1,0
"1906",36,10,2,1,1,2,2,3,999,0,2,93.444,-36.1,4.965,5228.1,0
"1907",28,1,2,3,2,5,2,10,999,0,2,94.465,-41.8,4.865,5228.1,0
"1908",35,5,2,1,2,2,2,5,999,0,2,93.444,-36.1,4.965,5228.1,0
"1909",37,10,3,1,2,5,2,3,999,0,2,94.465,-41.8,4.96,5228.1,0
"1910",48,2,2,3,2,5,4,1,999,0,2,94.465,-41.8,4.961,5228.1,0
"1911",35,11,2,3,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
"1912",47,10,3,3,1,4,2,2,999,0,2,93.918,-42.7,4.962,5228.1,0
"1913",29,1,3,1,1,4,5,2,999,0,2,93.918,-42.7,4.957,5228.1,1
"1914",53,7,2,3,2,5,4,4,999,0,2,94.465,-41.8,4.864,5228.1,0
"1915",27,8,2,1,2,7,1,4,999,0,2,93.994,-36.4,4.857,5191,0
"1916",28,8,2,3,1,4,3,6,999,0,2,93.918,-42.7,4.968,5228.1,0
"1917",52,5,1,3,1,8,2,1,999,1,1,93.2,-42,4.191,5195.8,0
"1918",39,1,2,1,1,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,1
"1919",56,6,3,3,1,4,1,4,999,0,2,93.918,-42.7,4.962,5228.1,0
"1920",39,10,2,1,1,2,2,1,999,0,2,93.444,-36.1,4.965,5228.1,0
"1921",33,1,2,3,1,2,1,10,999,0,2,93.444,-36.1,4.963,5228.1,0
"1922",53,10,2,3,2,10,1,1,999,0,2,92.379,-29.8,0.803,5017.5,0
"1923",32,2,2,1,2,7,1,2,999,0,2,93.994,-36.4,4.864,5191,0
"1924",29,11,3,3,1,2,4,2,999,0,2,92.201,-31.4,0.859,5076.2,0
"1925",36,1,2,3,2,4,4,7,999,0,2,92.469,-33.6,0.937,5076.2,0
"1926",24,10,3,1,1,7,1,2,999,0,2,92.893,-46.2,1.25,5099.1,0
"1927",49,2,2,1,2,7,4,4,999,0,2,93.994,-36.4,4.856,5191,0
"1928",28,1,3,3,1,7,4,1,999,0,2,92.893,-46.2,1.266,5099.1,0
"1929",51,2,2,1,1,4,2,2,999,0,2,93.918,-42.7,4.96,5228.1,0
"1930",33,11,2,3,1,7,2,1,999,0,2,92.893,-46.2,1.264,5099.1,0
"1931",34,10,3,3,1,2,3,1,999,0,2,93.444,-36.1,4.964,5228.1,0
"1932",35,10,2,1,1,1,5,2,999,0,2,93.075,-47.1,1.415,5099.1,0
"1933",39,11,3,3,1,3,2,1,6,2,3,92.713,-33,0.706,5023.5,1
"1934",34,5,2,1,2,5,2,3,999,0,2,94.465,-41.8,4.96,5228.1,0
"1935",29,1,3,3,1,2,4,1,999,0,2,93.444,-36.1,4.968,5228.1,0
"1936",49,2,2,1,1,7,2,1,999,0,2,92.893,-46.2,1.299,5099.1,0
"1937",32,1,3,3,1,7,2,7,999,0,2,92.893,-46.2,1.244,5099.1,0
"1938",53,7,2,3,1,7,4,4,999,0,2,92.893,-46.2,1.291,5099.1,0
"1939",51,2,3,1,2,7,1,1,999,0,2,93.994,-36.4,4.857,5191,0
"1940",37,10,3,1,2,7,1,3,999,0,2,93.994,-36.4,4.864,5191,0
"1941",29,1,3,3,1,2,1,7,999,0,2,93.444,-36.1,4.964,5228.1,0
"1942",51,5,2,1,1,4,2,2,999,0,2,93.918,-42.7,4.96,5228.1,0
"1943",30,1,3,3,1,5,5,2,999,0,2,92.963,-40.8,1.26,5076.2,1
"1944",41,5,2,3,2,5,1,2,999,0,2,94.465,-41.8,4.967,5228.1,0
"1945",39,2,2,3,1,7,3,1,999,0,2,92.893,-46.2,1.327,5099.1,1
"1946",27,2,2,3,1,4,4,1,999,0,2,93.918,-42.7,4.961,5228.1,0
"1947",26,1,2,3,1,8,1,1,7,1,3,92.649,-30.1,0.714,5017.5,1
"1948",31,2,3,3,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
"1949",49,6,1,3,2,2,4,8,999,0,2,93.444,-36.1,4.966,5228.1,0
"1950",47,10,2,3,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
"1951",39,1,2,3,2,7,4,4,999,0,2,93.994,-36.4,4.857,5191,0
"1952",56,10,2,1,1,8,3,2,999,0,2,93.2,-42,4.076,5195.8,0
"1953",42,1,2,3,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
"1954",44,1,2,3,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
"1955",52,8,2,3,2,8,4,1,999,0,2,93.2,-42,4.153,5195.8,0
"1956",25,8,3,1,1,2,1,1,999,0,2,92.201,-31.4,0.869,5076.2,0
"1957",36,1,3,1,1,8,5,1,999,0,2,93.2,-42,4.12,5195.8,0
"1958",41,2,3,1,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
"1959",37,10,3,3,2,1,3,2,999,2,1,93.075,-47.1,1.41,5099.1,0
"1960",38,5,2,1,2,7,1,2,999,0,2,93.994,-36.4,4.859,5191,0
"1961",34,2,2,1,1,8,3,1,999,1,1,93.2,-42,4.076,5195.8,0
"1962",31,5,3,1,1,7,5,1,999,0,2,92.893,-46.2,1.334,5099.1,0
"1963",39,10,2,3,1,2,5,2,999,0,2,93.444,-36.1,4.964,5228.1,0
"1964",36,4,1,3,1,8,4,2,999,1,1,93.2,-42,4.153,5195.8,0
"1965",38,2,2,2,1,4,4,4,999,0,2,93.918,-42.7,4.962,5228.1,0
"1966",39,10,1,3,1,2,4,2,999,0,2,93.444,-36.1,4.966,5228.1,0
"1967",32,1,2,3,1,7,2,1,999,0,2,92.893,-46.2,1.299,5099.1,1
"1968",51,8,2,1,2,5,4,2,999,0,2,94.465,-41.8,4.961,5228.1,0
"1969",52,1,2,3,1,7,1,2,999,1,1,92.893,-46.2,1.313,5099.1,0
"1970",55,10,2,1,1,8,1,1,999,1,1,93.2,-42,4.021,5195.8,0
"1971",35,1,3,1,1,2,2,2,999,0,2,93.444,-36.1,4.965,5228.1,0
"1972",41,1,2,3,2,5,4,1,999,0,2,94.465,-41.8,4.961,5228.1,0
"1973",29,2,2,1,2,5,3,13,999,0,2,94.465,-41.8,4.866,5228.1,0
"1974",38,2,2,3,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
"1975",51,10,2,1,1,8,2,2,999,0,2,93.2,-42,4.191,5195.8,0
"1976",35,3,3,3,1,8,2,2,999,0,2,93.2,-42,4.191,5195.8,0
"1977",34,1,3,3,1,7,5,2,999,1,1,92.893,-46.2,1.281,5099.1,0
"1978",47,4,2,3,1,8,5,1,999,0,2,93.2,-42,4.12,5195.8,0
"1979",32,10,2,3,2,7,1,2,999,0,2,93.994,-36.4,4.864,5191,0
"1980",39,1,2,1,1,4,5,1,999,0,2,93.918,-42.7,4.962,5228.1,0
"1981",56,7,2,1,2,5,1,3,999,0,2,94.465,-41.8,4.959,5228.1,0
"1982",31,2,2,3,1,4,5,2,999,0,2,93.918,-42.7,4.963,5228.1,1
"1983",46,10,1,3,1,8,1,5,999,1,1,93.2,-42,4.021,5195.8,1
"1984",44,12,2,1,1,4,4,3,999,0,2,93.918,-42.7,4.961,5228.1,0
"1985",36,2,2,1,1,7,4,1,999,1,1,92.893,-46.2,1.344,5099.1,0
"1986",31,10,1,3,1,4,5,1,999,0,2,93.918,-42.7,4.962,5228.1,1
"1987",37,2,2,3,1,7,1,3,999,0,2,92.893,-46.2,1.313,5099.1,0
"1988",32,5,3,3,1,6,2,2,999,0,2,92.843,-50,1.703,5099.1,0
"1989",48,1,1,1,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
"1990",51,3,2,1,1,7,2,1,999,1,1,92.893,-46.2,1.299,5099.1,0
"1991",30,11,2,3,1,8,3,4,999,0,2,93.2,-42,4.076,5195.8,0
"1992",37,10,2,3,1,4,4,1,999,0,2,93.918,-42.7,4.961,5228.1,0
"1993",38,2,3,3,2,5,3,1,999,0,2,94.055,-39.8,0.729,4991.6,0
"1994",36,10,2,3,1,7,2,2,999,0,2,92.893,-46.2,1.299,5099.1,0
"1995",55,2,1,1,1,7,1,1,999,0,2,92.893,-46.2,1.313,5099.1,0
"1996",51,8,2,1,1,7,3,2,999,0,2,92.893,-46.2,1.327,5099.1,0
"1997",42,1,2,1,1,4,5,6,999,0,2,93.918,-42.7,4.962,5228.1,0
"1998",29,1,2,1,1,8,2,1,999,1,1,93.2,-42,4.191,5195.8,0
"1999",59,7,2,3,1,7,4,1,999,1,1,92.893,-46.2,1.266,5099.1,0
"2000",31,8,3,1,1,4,3,17,999,0,2,93.918,-42.7,4.968,5228.1,0
"2001",31,1,2,1,1,3,2,2,999,1,1,92.713,-33,0.709,5023.5,1
"2002",34,1,2,3,2,7,1,1,999,0,2,93.994,-36.4,4.855,5191,0
"2003",37,1,2,3,1,4,2,3,999,0,2,93.918,-42.7,4.962,5228.1,0
"2004",25,2,3,1,2,5,5,19,999,0,2,94.465,-41.8,4.959,5228.1,0
"2005",34,7,2,2,1,4,1,3,999,2,1,94.215,-40.3,0.896,4991.6,0
"2006",37,10,2,3,2,5,4,3,999,0,2,94.465,-41.8,4.864,5228.1,0
"2007",26,2,2,1,1,7,4,1,999,0,2,92.893,-46.2,1.291,5099.1,0
"2008",24,2,3,3,2,7,4,4,999,0,2,93.994,-36.4,4.857,5191,0
"2009",37,8,1,3,1,4,5,1,999,0,2,93.918,-42.7,4.957,5228.1,0
"2010",28,1,3,1,2,5,3,1,999,0,2,94.465,-41.8,4.955,5228.1,0
"2011",31,2,2,1,1,4,5,1,999,0,2,93.918,-42.7,4.957,5228.1,0
"2012",32,10,3,1,1,8,4,2,999,0,2,93.2,-42,4.153,5195.8,0
"2013",52,6,2,1,2,5,5,1,999,0,2,94.465,-41.8,4.864,5228.1,1
"2014",41,10,2,1,2,7,4,2,999,0,2,93.994,-36.4,4.857,5191,0
"2015",36,2,3,1,1,8,4,1,999,0,2,94.767,-50.8,1.046,4963.6,1
"2016",32,2,2,1,2,5,2,1,999,0,2,94.465,-41.8,4.96,5228.1,0
"2017",24,8,3,3,1,4,5,1,999,0,2,93.918,-42.7,4.962,5228.1,0
"2018",48,8,1,1,1,8,5,1,999,0,2,93.2,-42,4.12,5195.8,0
"2019",57,1,1,1,1,10,4,1,3,5,3,94.199,-37.5,0.877,4963.6,1
"2020",36,10,3,1,1,2,5,1,999,0,2,93.444,-36.1,4.967,5228.1,0
"2021",46,8,2,3,1,7,1,1,999,1,1,92.893,-46.2,1.25,5099.1,0
"2022",55,1,1,3,2,7,3,4,999,0,2,93.994,-36.4,4.855,5191,0
"2023",34,1,1,1,1,7,5,1,999,1,1,92.893,-46.2,1.334,5099.1,0
"2024",37,4,2,1,1,2,3,1,999,0,2,93.444,-36.1,4.968,5228.1,0
"2025",33,5,3,3,1,4,2,3,999,0,2,93.918,-42.7,4.962,5228.1,0
"2026",29,10,3,3,2,2,3,3,999,0,2,93.444,-36.1,4.964,5228.1,0
"2027",30,1,1,1,1,8,5,2,999,0,2,93.2,-42,4.12,5195.8,0
"2028",33,10,2,1,2,5,4,1,999,0,2,94.465,-41.8,4.864,5228.1,0
"2029",31,2,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
"2030",47,1,2,1,1,8,4,3,999,0,2,93.2,-42,4.153,5195.8,0
"2031",24,9,3,1,1,7,2,1,999,0,2,92.893,-46.2,1.244,5099.1,0
"2032",30,5,2,3,1,4,5,4,999,0,2,93.918,-42.7,4.963,5228.1,0
"2033",48,2,2,3,2,5,3,2,999,0,2,94.465,-41.8,4.958,5228.1,0
"2034",29,7,2,1,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
"2035",47,10,2,1,2,5,1,1,999,0,2,94.465,-41.8,4.967,5228.1,0
"2036",32,10,2,1,1,7,5,3,999,1,1,92.893,-46.2,1.281,5099.1,0
"2037",32,8,3,1,1,4,3,2,999,0,2,94.215,-40.3,0.846,4991.6,1
"2038",48,3,2,1,1,7,5,1,999,0,2,92.893,-46.2,1.334,5099.1,0
"2039",34,10,2,1,1,4,3,2,999,0,2,93.918,-42.7,4.968,5228.1,0
"2040",42,1,3,1,1,2,5,1,999,0,2,93.444,-36.1,4.964,5228.1,0
"2041",33,10,3,3,1,2,2,4,999,0,2,93.444,-36.1,4.963,5228.1,0
"2042",28,11,3,3,1,9,1,2,4,1,3,92.431,-26.9,0.752,5017.5,0
"2043",58,6,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,1
"2044",43,5,2,3,1,8,2,3,999,0,2,93.2,-42,4.191,5195.8,0
"2045",28,10,3,3,1,7,4,1,999,0,2,92.893,-46.2,1.266,5099.1,1
"2046",37,1,3,3,1,1,3,1,999,0,2,93.075,-47.1,1.365,5099.1,1
"2047",43,2,2,3,2,7,1,3,999,0,2,93.994,-36.4,4.857,5191,0
"2048",30,1,3,1,1,7,3,1,999,0,2,92.893,-46.2,1.327,5099.1,0
"2049",36,7,3,1,1,4,2,1,999,0,2,93.918,-42.7,4.96,5228.1,0
"2050",50,5,2,3,2,7,5,1,999,0,2,93.994,-36.4,4.857,5191,0
"2051",37,7,2,3,1,2,1,1,999,0,2,93.444,-36.1,4.964,5228.1,0
"2052",30,1,3,3,1,1,2,3,999,1,1,93.075,-47.1,1.405,5099.1,0
"2053",46,10,3,1,1,2,3,2,999,0,2,93.444,-36.1,4.968,5228.1,0
"2054",34,10,3,1,1,7,5,1,999,0,2,92.893,-46.2,1.281,5099.1,0
"2055",52,1,1,3,2,5,5,1,999,0,2,94.465,-41.8,4.959,5228.1,0
"2056",54,10,2,1,1,7,1,7,999,0,2,92.893,-46.2,1.313,5099.1,0
"2057",43,8,2,3,1,4,4,1,999,0,2,93.918,-42.7,4.961,5228.1,0
"2058",35,8,2,1,1,7,2,3,999,1,1,92.893,-46.2,1.354,5099.1,0
"2059",40,3,2,3,1,4,5,2,999,0,2,93.918,-42.7,4.963,5228.1,0
"2060",32,2,2,3,2,5,1,3,999,0,2,94.465,-41.8,4.959,5228.1,0
"2061",31,10,2,3,1,2,5,2,999,0,2,93.444,-36.1,4.965,5228.1,0
"2062",41,2,2,1,2,7,5,1,999,0,2,93.994,-36.4,4.859,5191,0
"2063",29,2,2,3,1,8,5,3,999,0,2,93.2,-42,4.12,5195.8,0
"2064",53,2,2,3,1,4,4,4,999,0,2,93.918,-42.7,4.961,5228.1,0
"2065",47,1,2,3,1,2,2,3,999,0,2,93.444,-36.1,4.965,5228.1,1
"2066",51,8,2,3,2,5,2,1,999,0,2,94.465,-41.8,4.961,5228.1,0
"2067",35,10,3,3,1,2,4,1,999,0,2,93.444,-36.1,4.965,5228.1,0
"2068",51,10,2,3,1,4,4,2,999,0,2,93.918,-42.7,4.961,5228.1,0
"2069",44,2,2,3,2,7,1,3,999,0,2,93.994,-36.4,4.859,5191,0
"2070",59,1,2,3,2,5,5,2,999,0,2,94.465,-41.8,4.962,5228.1,0
"2071",31,5,2,1,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
"2072",31,1,1,3,2,7,4,2,999,0,2,92.893,-46.2,1.344,5099.1,0
"2073",41,10,2,1,1,1,1,1,999,0,2,93.075,-47.1,1.405,5099.1,0
"2074",32,8,2,3,1,7,2,1,999,0,2,92.893,-46.2,1.244,5099.1,0
"2075",32,4,3,1,2,5,3,2,999,0,2,94.465,-41.8,4.866,5228.1,0
"2076",56,12,3,1,1,4,2,2,999,0,2,93.918,-42.7,4.962,5228.1,0
"2077",51,1,2,3,1,4,1,5,999,0,2,92.469,-33.6,0.921,5076.2,1
"2078",53,2,2,1,1,4,3,1,999,0,2,93.918,-42.7,4.968,5228.1,0
"2079",25,10,3,3,1,4,3,1,999,0,2,93.918,-42.7,4.963,5228.1,0
"2080",33,5,2,1,1,8,5,1,999,1,1,93.2,-42,4.12,5195.8,0
"2081",41,2,2,1,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
"2082",28,8,3,1,1,4,3,2,999,0,2,93.918,-42.7,4.963,5228.1,0
"2083",48,5,2,3,1,7,4,1,999,0,2,92.893,-46.2,1.291,5099.1,1
"2084",28,2,3,3,1,4,1,2,999,0,2,93.918,-42.7,4.957,5228.1,0
"2085",43,8,2,1,2,5,3,17,999,0,2,94.465,-41.8,4.866,5228.1,0
"2086",29,5,3,1,2,7,5,2,999,0,2,93.994,-36.4,4.857,5191,0
"2087",36,2,1,3,2,5,5,1,999,0,2,94.465,-41.8,4.959,5228.1,0
"2088",30,1,3,3,1,4,3,8,999,0,2,93.918,-42.7,4.962,5228.1,1
"2089",49,1,3,3,1,1,1,2,999,0,2,93.075,-47.1,1.405,5099.1,0
"2090",55,1,2,1,2,7,3,1,999,0,2,93.994,-36.4,4.855,5191,0
"2091",34,5,3,3,1,8,3,2,999,0,2,93.2,-42,4.076,5195.8,0
"2092",29,5,2,3,1,2,3,1,4,2,3,92.201,-31.4,0.873,5076.2,0
"2093",35,1,3,3,1,1,3,1,999,0,2,93.075,-47.1,1.365,5099.1,0
"2094",40,10,2,1,1,4,2,3,999,0,2,93.918,-42.7,4.96,5228.1,0
"2095",42,4,2,1,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
"2096",34,1,3,3,2,5,2,1,999,0,2,94.465,-41.8,4.961,5228.1,0
"2097",47,10,2,3,1,8,1,3,999,1,1,93.2,-42,4.021,5195.8,0
"2098",39,1,2,3,1,2,1,4,999,0,2,93.444,-36.1,4.964,5228.1,0
"2099",55,10,2,3,2,7,4,2,999,0,2,93.994,-36.4,4.857,5191,0
"2100",44,8,2,3,1,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,0
"2101",34,2,2,1,2,5,2,1,999,0,2,94.465,-41.8,4.961,5228.1,0
"2102",45,1,2,3,1,2,2,1,999,0,2,93.444,-36.1,4.965,5228.1,0
"2103",50,1,2,3,1,8,2,1,3,1,3,92.649,-30.1,0.714,5017.5,1
"2104",55,7,2,3,1,7,4,1,999,0,2,92.893,-46.2,1.344,5099.1,0
"2105",28,1,2,1,1,4,4,3,999,0,2,93.918,-42.7,4.961,5228.1,0
"2106",30,10,2,1,1,2,4,1,999,0,2,93.444,-36.1,4.963,5228.1,0
"2107",32,4,2,3,1,2,2,4,999,0,2,93.444,-36.1,4.965,5228.1,0
"2108",31,5,2,3,1,8,5,1,999,0,2,93.2,-42,4.12,5195.8,0
"2109",32,8,2,3,1,7,3,12,999,0,2,92.893,-46.2,1.266,5099.1,0
"2110",39,2,2,1,2,7,2,5,999,0,2,93.994,-36.4,4.858,5191,0
"2111",24,1,3,3,1,4,3,1,999,0,2,93.918,-42.7,4.958,5228.1,0
"2112",57,6,2,3,1,5,2,2,999,0,2,92.963,-40.8,1.266,5076.2,1
"2113",27,10,2,3,1,7,1,3,999,0,2,92.893,-46.2,1.25,5099.1,0
"2114",44,1,2,3,1,2,3,2,999,0,2,92.201,-31.4,0.883,5076.2,1
"2115",32,1,2,3,1,7,2,2,999,0,2,92.893,-46.2,1.244,5099.1,0
"2116",37,4,2,3,2,5,1,2,999,0,2,94.465,-41.8,4.967,5228.1,0
"2117",29,1,2,1,1,8,5,3,999,0,2,93.2,-42,4.12,5195.8,0
"2118",31,11,3,3,1,6,4,1,10,1,3,93.369,-34.8,0.646,5008.7,1
"2119",58,2,2,3,1,4,1,4,999,0,2,93.918,-42.7,4.962,5228.1,0
"2120",32,10,3,3,1,4,3,1,999,0,2,93.918,-42.7,4.968,5228.1,0
"2121",48,8,2,3,1,2,3,1,999,0,2,93.444,-36.1,4.968,5228.1,0
"2122",42,2,2,3,1,7,1,2,999,0,2,92.893,-46.2,1.313,5099.1,0
"2123",31,1,3,1,1,8,5,2,3,6,3,94.767,-50.8,1.048,4963.6,0
"2124",41,2,2,1,2,5,1,3,999,0,2,94.465,-41.8,4.967,5228.1,0
"2125",33,7,3,3,2,7,1,2,999,0,2,93.994,-36.4,4.864,5191,0
"2126",45,10,2,1,2,4,5,5,999,0,2,93.918,-42.7,4.962,5228.1,0
"2127",30,1,2,1,1,2,2,1,999,0,2,93.444,-36.1,4.97,5228.1,0
"2128",30,1,3,1,2,4,5,3,999,0,2,93.918,-42.7,4.963,5228.1,0
"2129",53,7,2,3,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
"2130",32,2,3,2,1,4,4,4,999,0,2,93.918,-42.7,4.961,5228.1,0
"2131",27,1,3,3,1,1,1,1,999,1,1,93.075,-47.1,1.405,5099.1,0
"2132",46,1,2,3,1,4,4,6,999,0,2,93.918,-42.7,4.961,5228.1,0
"2133",29,1,3,1,1,2,4,4,999,0,2,93.444,-36.1,4.963,5228.1,0
"2134",43,5,2,1,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
"2135",26,1,3,1,1,9,1,2,999,1,1,92.431,-26.9,0.73,5017.5,0
"2136",47,1,2,3,1,2,4,3,999,0,2,93.444,-36.1,4.965,5228.1,0
"2137",39,2,2,1,2,7,4,4,999,0,2,93.994,-36.4,4.856,5191,1
"2138",29,7,3,3,1,4,3,8,999,0,2,93.918,-42.7,4.968,5228.1,0
"2139",33,1,3,1,1,5,5,1,3,1,3,94.055,-39.8,0.715,4991.6,1
"2140",56,6,2,3,1,2,4,1,3,2,3,92.201,-31.4,0.883,5076.2,0
"2141",30,10,3,3,1,5,1,2,999,0,2,92.963,-40.8,1.268,5076.2,1
"2142",32,10,2,1,1,2,3,1,999,0,2,93.444,-36.1,4.968,5228.1,0
"2143",33,8,2,1,1,9,2,1,999,3,1,94.601,-49.5,0.977,4963.6,0
"2144",49,10,2,1,2,7,2,3,999,0,2,93.994,-36.4,4.857,5191,0
"2145",33,2,2,3,1,7,5,1,999,1,1,92.893,-46.2,1.281,5099.1,0
"2146",58,7,2,1,1,8,5,1,999,0,2,92.649,-30.1,0.716,5017.5,0
"2147",37,1,2,3,1,8,5,1,999,0,2,93.2,-42,4.12,5195.8,0
"2148",48,4,2,1,1,5,4,1,999,0,2,92.963,-40.8,1.252,5076.2,0
"2149",39,10,2,1,1,1,4,3,999,0,2,93.075,-47.1,1.453,5099.1,0
"2150",53,1,3,3,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
"2151",59,4,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
"2152",40,1,2,1,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
"2153",44,2,3,3,1,8,4,1,999,0,2,93.2,-42,4.153,5195.8,0
"2154",39,10,2,1,2,9,3,1,999,0,2,93.798,-40.4,4.921,5195.8,1
"2155",30,7,2,3,1,5,1,2,999,0,2,92.963,-40.8,1.268,5076.2,0
"2156",48,1,2,3,1,2,5,7,999,0,2,93.444,-36.1,4.967,5228.1,0
"2157",51,10,1,3,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
"2158",29,1,2,1,1,2,1,1,999,0,2,93.444,-36.1,4.964,5228.1,0
"2159",38,2,3,1,1,7,1,2,999,0,2,92.893,-46.2,1.313,5099.1,0
"2160",30,2,2,3,2,7,1,4,999,0,2,93.994,-36.4,4.864,5191,0
"2161",62,6,3,3,1,7,2,1,999,0,2,92.893,-46.2,1.264,5099.1,0
"2162",30,10,3,3,1,2,3,4,999,0,2,93.444,-36.1,4.968,5228.1,0
"2163",36,1,3,3,1,2,1,1,3,2,3,92.201,-31.4,0.849,5076.2,1
"2164",32,9,3,1,2,7,1,3,999,0,2,93.994,-36.4,4.855,5191,0
"2165",56,11,2,3,1,8,1,2,999,0,2,93.2,-42,4.021,5195.8,0
"2166",39,1,2,3,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
"2167",36,1,3,1,2,7,1,2,999,0,2,93.994,-36.4,4.857,5191,0
"2168",36,10,2,3,1,2,1,1,999,0,2,93.444,-36.1,4.966,5228.1,0
"2169",34,2,2,3,1,7,4,1,999,0,2,92.893,-46.2,1.291,5099.1,0
"2170",21,9,3,1,1,9,4,1,999,0,2,94.601,-49.5,0.982,4963.6,1
"2171",44,2,2,3,1,1,2,3,999,0,2,93.075,-47.1,1.405,5099.1,0
"2172",31,1,2,1,2,5,3,4,999,0,2,94.465,-41.8,4.961,5228.1,1
"2173",37,1,3,1,1,2,4,1,999,0,2,93.444,-36.1,4.968,5228.1,0
"2174",37,10,2,3,2,7,4,2,999,0,2,93.994,-36.4,4.857,5191,0
"2175",30,2,2,3,1,4,3,1,999,0,2,93.918,-42.7,4.963,5228.1,0
"2176",47,10,1,3,1,4,2,2,999,0,2,93.918,-42.7,4.962,5228.1,0
"2177",41,1,1,1,2,7,4,3,999,0,2,93.994,-36.4,4.857,5191,0
"2178",33,10,2,3,2,7,5,1,999,0,2,93.994,-36.4,4.858,5191,0
"2179",57,10,2,3,1,7,2,2,999,0,2,92.893,-46.2,1.299,5099.1,0
"2180",29,8,3,1,2,7,1,5,999,0,2,93.994,-36.4,4.859,5191,0
"2181",33,1,1,1,1,2,3,1,999,0,2,93.444,-36.1,4.962,5228.1,0
"2182",40,1,1,3,1,2,1,4,999,0,2,93.444,-36.1,4.963,5228.1,0
"2183",43,10,2,2,1,7,4,1,999,1,1,92.893,-46.2,1.291,5099.1,1
"2184",27,1,3,3,1,4,4,2,999,0,2,93.918,-42.7,4.961,5228.1,0
"2185",41,5,2,1,2,7,1,6,999,0,2,93.994,-36.4,4.857,5191,0
"2186",58,6,2,3,1,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,0
"2187",28,2,2,1,2,7,2,1,999,0,2,93.994,-36.4,4.858,5191,0
"2188",55,1,1,3,1,2,4,2,6,3,3,94.027,-38.3,0.904,4991.6,1
"2189",54,7,2,1,1,9,3,3,999,0,2,94.601,-49.5,0.987,4963.6,0
"2190",56,5,1,1,1,8,5,3,999,0,2,93.2,-42,4.12,5195.8,0
"2191",56,11,1,3,1,8,1,1,999,1,1,93.2,-42,4.021,5195.8,0
"2192",40,10,2,3,1,8,5,1,999,0,2,93.2,-42,4.12,5195.8,0
"2193",49,5,2,1,1,4,2,4,999,0,2,93.918,-42.7,4.96,5228.1,0
"2194",30,1,3,1,1,2,2,4,999,0,2,93.444,-36.1,4.963,5228.1,0
"2195",29,9,3,1,2,8,1,2,999,0,2,93.2,-42,4.021,5195.8,0
"2196",31,1,3,1,1,2,3,1,999,0,2,93.444,-36.1,4.963,5228.1,0
